entry,at,order
"""Steve @ vKtqqQXap1"" calls 8",2020-12-31T04:43:51.121Z,160938983112300
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:43:32.510Z,160938981251100
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:43:27.384Z,160938980738500
"River: J♠, 4♥, 3♣, 9♦ [3♠]",2020-12-31T04:43:09.846Z,160938978984900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:43:09.038Z,160938978903800
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:43:03.410Z,160938978341100
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:42:52.816Z,160938977281700
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:42:50.927Z,160938977092800
"Turn: J♠, 4♥, 3♣ [9♦]",2020-12-31T04:42:45.066Z,160938976506800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:42:44.258Z,160938976425900
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:42:32.967Z,160938975296800
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:42:28.883Z,160938974888300
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:42:26.949Z,160938974695000
"Flop:  [J♠, 4♥, 3♣]",2020-12-31T04:42:19.913Z,160938973993200
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:42:19.034Z,160938973903500
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:42:15.919Z,160938973592200
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:42:13.572Z,160938973357200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:42:09.753Z,160938972975500
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T04:42:04.542Z,160938972454307
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T04:42:04.542Z,160938972454306
"Your hand is 9♣, K♣",2020-12-31T04:42:04.542Z,160938972454302
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (26) | #3 ""Ton @ y-BrAbw25C"" (44) | #4 ""Sean @ dT098Gir6A"" (197) | #7 ""Alex St @ hgOw7xr4v6"" (304)",2020-12-31T04:42:04.542Z,160938972454301
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T04:42:04.542Z,160938972454300
"-- ending hand #37 --",2020-12-31T04:42:01.604Z,160938972160502
"""Sean @ dT098Gir6A"" collected 7 from pot",2020-12-31T04:42:01.604Z,160938972160501
"Uncalled bet of 2 returned to ""Sean @ dT098Gir6A""",2020-12-31T04:42:01.604Z,160938972160500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:42:00.773Z,160938972077500
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:41:51.551Z,160938971155100
"""Sean @ dT098Gir6A"" bets 2",2020-12-31T04:41:45.845Z,160938970584600
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:41:42.538Z,160938970253900
"Flop:  [7♣, 6♥, 6♣]",2020-12-31T04:41:35.642Z,160938969564400
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:41:34.824Z,160938969482600
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:41:29.094Z,160938968909500
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:41:26.344Z,160938968634500
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:41:23.117Z,160938968311800
"""Sean @ dT098Gir6A"" posts a missing small blind of 1",2020-12-31T04:41:16.060Z,160938967606409
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T04:41:16.060Z,160938967606408
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T04:41:16.060Z,160938967606407
"Your hand is A♣, 10♥",2020-12-31T04:41:16.060Z,160938967606403
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (28) | #3 ""Ton @ y-BrAbw25C"" (46) | #4 ""Sean @ dT098Gir6A"" (193) | #7 ""Alex St @ hgOw7xr4v6"" (304)",2020-12-31T04:41:16.060Z,160938967606402
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T04:41:16.060Z,160938967606401
"The player ""Sean @ dT098Gir6A"" joined the game with a stack of 193.",2020-12-31T04:41:16.060Z,160938967606400
"-- ending hand #36 --",2020-12-31T04:41:13.136Z,160938967313702
"""Ton @ y-BrAbw25C"" collected 10 from pot",2020-12-31T04:41:13.136Z,160938967313701
"Uncalled bet of 10 returned to ""Ton @ y-BrAbw25C""",2020-12-31T04:41:13.136Z,160938967313700
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:41:12.330Z,160938967233100
"""Ton @ y-BrAbw25C"" bets 10",2020-12-31T04:41:07.515Z,160938966751600
"River: J♦, 5♥, A♦, 9♣ [9♦]",2020-12-31T04:40:45.380Z,160938964538300
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:40:44.569Z,160938964457000
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:40:38.014Z,160938963801500
"Turn: J♦, 5♥, A♦ [9♣]",2020-12-31T04:40:05.878Z,160938960587900
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:40:05.066Z,160938960506700
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:39:55.395Z,160938959539600
"""Alex St @ hgOw7xr4v6"" bets 2",2020-12-31T04:39:51.528Z,160938959152900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:39:49.791Z,160938958979200
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:39:47.281Z,160938958728200
"Flop:  [J♦, 5♥, A♦]",2020-12-31T04:39:41.098Z,160938958109900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:39:40.292Z,160938958029200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:39:34.386Z,160938957438700
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:39:33.525Z,160938957352600
"The player ""Sean @ dT098Gir6A"" sit back with the stack of 193.",2020-12-31T04:39:27.064Z,160938956706500
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T04:39:26.742Z,160938956674407
"""Steve @ vKtqqQXap1"" posts a small blind of 1",2020-12-31T04:39:26.742Z,160938956674406
"Your hand is 7♣, 9♠",2020-12-31T04:39:26.742Z,160938956674403
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (30) | #3 ""Ton @ y-BrAbw25C"" (40) | #7 ""Alex St @ hgOw7xr4v6"" (308)",2020-12-31T04:39:26.742Z,160938956674402
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T04:39:26.742Z,160938956674401
"The player ""charles @ ZRFl3F81GH"" stand up with the stack of 52.",2020-12-31T04:39:26.742Z,160938956674400
"-- ending hand #35 --",2020-12-31T04:39:20.720Z,160938956072101
"""Steve @ vKtqqQXap1"" collected 30 from pot with Flush, 10d High (combination: 10♦, 7♦, 5♦, 3♦, 2♦)",2020-12-31T04:39:20.720Z,160938956072100
"River: 2♥, 10♦, 3♦, 8♠ [2♦]",2020-12-31T04:39:17.708Z,160938955771100
"Turn: 2♥, 10♦, 3♦ [8♠]",2020-12-31T04:39:14.682Z,160938955468400
"""Alex St @ hgOw7xr4v6"" shows a K♥, 3♠.",2020-12-31T04:39:11.671Z,160938955167101
"""Steve @ vKtqqQXap1"" shows a 5♦, 7♦.",2020-12-31T04:39:11.671Z,160938955167100
"""Alex St @ hgOw7xr4v6"" calls 12",2020-12-31T04:39:10.864Z,160938955086500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:39:03.410Z,160938954341100
"""Steve @ vKtqqQXap1"" raises to 12 and go all in",2020-12-31T04:39:01.091Z,160938954109200
"""Alex St @ hgOw7xr4v6"" bets 4",2020-12-31T04:38:50.869Z,160938953087000
"Flop:  [2♥, 10♦, 3♦]",2020-12-31T04:38:41.535Z,160938952153600
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:38:40.729Z,160938952072900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:38:39.870Z,160938951987100
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:38:37.249Z,160938951725000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:38:28.278Z,160938950827900
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T04:38:13.428Z,160938949342907
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T04:38:13.428Z,160938949342906
"Your hand is 5♦, 7♦",2020-12-31T04:38:13.428Z,160938949342902
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (14) | #3 ""Ton @ y-BrAbw25C"" (42) | #6 ""charles @ ZRFl3F81GH"" (52) | #7 ""Alex St @ hgOw7xr4v6"" (322)",2020-12-31T04:38:13.428Z,160938949342901
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""charles @ ZRFl3F81GH"") --",2020-12-31T04:38:13.428Z,160938949342900
"-- ending hand #34 --",2020-12-31T04:38:10.502Z,160938949050302
"""Alex St @ hgOw7xr4v6"" collected 5 from pot",2020-12-31T04:38:10.502Z,160938949050301
"Uncalled bet of 8 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T04:38:10.502Z,160938949050300
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:38:09.695Z,160938948969600
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:38:04.285Z,160938948428900
"Flop:  [Q♥, Q♠, Q♦]",2020-12-31T04:37:54.243Z,160938947424400
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:37:53.431Z,160938947343200
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:37:50.159Z,160938947016000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:37:37.786Z,160938945778700
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:36:54.671Z,160938941467200
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T04:36:48.013Z,160938940801407
"""charles @ ZRFl3F81GH"" posts a small blind of 1",2020-12-31T04:36:48.013Z,160938940801406
"Your hand is 10♣, 7♦",2020-12-31T04:36:48.013Z,160938940801402
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (14) | #3 ""Ton @ y-BrAbw25C"" (44) | #6 ""charles @ ZRFl3F81GH"" (53) | #7 ""Alex St @ hgOw7xr4v6"" (319)",2020-12-31T04:36:48.013Z,160938940801401
"-- starting hand #34  (No Limit Texas Hold'em) (dead button) --",2020-12-31T04:36:48.013Z,160938940801400
"-- ending hand #33 --",2020-12-31T04:36:45.088Z,160938940508902
"""charles @ ZRFl3F81GH"" collected 8 from pot",2020-12-31T04:36:45.088Z,160938940508901
"Uncalled bet of 10 returned to ""charles @ ZRFl3F81GH""",2020-12-31T04:36:45.088Z,160938940508900
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:36:44.277Z,160938940427800
"""charles @ ZRFl3F81GH"" bets 10",2020-12-31T04:36:40.831Z,160938940083200
"Flop:  [A♥, 3♦, A♠]",2020-12-31T04:36:31.714Z,160938939171500
"""charles @ ZRFl3F81GH"" calls 4",2020-12-31T04:36:30.909Z,160938939091000
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:36:27.457Z,160938938745800
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:36:15.664Z,160938937566500
"""Alex St @ hgOw7xr4v6"" raises to 4",2020-12-31T04:36:14.812Z,160938937481300
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T04:36:07.421Z,160938936742308
"Dead Small Blind",2020-12-31T04:36:07.421Z,160938936742307
"Your hand is 5♦, 6♠",2020-12-31T04:36:07.421Z,160938936742303
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (14) | #3 ""Ton @ y-BrAbw25C"" (44) | #6 ""charles @ ZRFl3F81GH"" (49) | #7 ""Alex St @ hgOw7xr4v6"" (323)",2020-12-31T04:36:07.421Z,160938936742302
"-- starting hand #33  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T04:36:07.421Z,160938936742301
"The player ""Sean @ dT098Gir6A"" stand up with the stack of 193.",2020-12-31T04:36:07.421Z,160938936742200
"-- ending hand #32 --",2020-12-31T04:36:04.504Z,160938936450502
"""Alex St @ hgOw7xr4v6"" collected 14 from pot",2020-12-31T04:36:04.504Z,160938936450501
"Uncalled bet of 6 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T04:36:04.504Z,160938936450500
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:36:03.692Z,160938936369400
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:36:02.871Z,160938936287200
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:35:48.220Z,160938934822100
"""Alex St @ hgOw7xr4v6"" raises to 8",2020-12-31T04:35:45.956Z,160938934595700
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:35:42.596Z,160938934259700
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T04:35:39.810Z,160938933981100
"Flop:  [9♦, Q♣, 6♦]",2020-12-31T04:35:30.290Z,160938933029200
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:35:29.482Z,160938932948300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:35:11.401Z,160938931140200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:35:09.090Z,160938930909100
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:35:04.799Z,160938930480000
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:35:01.732Z,160938930173300
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T04:34:55.046Z,160938929504708
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T04:34:55.046Z,160938929504707
"Your hand is 7♠, A♥",2020-12-31T04:34:55.046Z,160938929504702
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (16) | #3 ""Ton @ y-BrAbw25C"" (48) | #4 ""Sean @ dT098Gir6A"" (197) | #6 ""charles @ ZRFl3F81GH"" (49) | #7 ""Alex St @ hgOw7xr4v6"" (313)",2020-12-31T04:34:55.046Z,160938929504701
"-- starting hand #32  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T04:34:55.046Z,160938929504700
"-- ending hand #31 --",2020-12-31T04:34:48.998Z,160938928899902
"""Sean @ dT098Gir6A"" collected 30 from pot with Two Pair, 10's & 6's (combination: 10♠, 10♣, 6♣, 6♠, 9♣)",2020-12-31T04:34:48.998Z,160938928899901
"""Sean @ dT098Gir6A"" shows a 10♠, 6♣.",2020-12-31T04:34:48.998Z,160938928899900
"""Steve @ vKtqqQXap1"" calls 10",2020-12-31T04:34:48.181Z,160938928818200
"""Sean @ dT098Gir6A"" bets 10",2020-12-31T04:33:51.913Z,160938923191400
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:33:47.060Z,160938922706100
"River: 5♠, 8♣, 6♠, 9♣ [10♣]",2020-12-31T04:33:42.874Z,160938922287800
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:33:42.067Z,160938922206800
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:33:34.841Z,160938921484200
"Turn: 5♠, 8♣, 6♠ [9♣]",2020-12-31T04:33:31.929Z,160938921193200
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:33:31.122Z,160938921112300
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:33:29.089Z,160938920909000
"""Steve @ vKtqqQXap1"" bets 2",2020-12-31T04:33:26.459Z,160938920646000
"Flop:  [5♠, 8♣, 6♠]",2020-12-31T04:33:20.423Z,160938920042800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:33:19.570Z,160938919958400
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:33:15.659Z,160938919566000
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:33:14.770Z,160938919477100
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:33:08.967Z,160938918896800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:32:39.706Z,160938915970700
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T04:32:26.432Z,160938914643308
"""Steve @ vKtqqQXap1"" posts a small blind of 1",2020-12-31T04:32:26.432Z,160938914643307
"Your hand is 5♥, K♦",2020-12-31T04:32:26.432Z,160938914643302
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (30) | #3 ""Ton @ y-BrAbw25C"" (50) | #4 ""Sean @ dT098Gir6A"" (181) | #6 ""charles @ ZRFl3F81GH"" (49) | #7 ""Alex St @ hgOw7xr4v6"" (313)",2020-12-31T04:32:26.432Z,160938914643301
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T04:32:26.432Z,160938914643300
"-- ending hand #30 --",2020-12-31T04:32:20.426Z,160938914042803
"""Alex St @ hgOw7xr4v6"" shows a K♦, 2♠.",2020-12-31T04:32:20.426Z,160938914042802
"""Sean @ dT098Gir6A"" collected 42 from pot with Straight, A High (combination: A♣, K♠, Q♥, J♦, 10♣)",2020-12-31T04:32:20.426Z,160938914042801
"""Sean @ dT098Gir6A"" shows a Q♥, A♣.",2020-12-31T04:32:20.426Z,160938914042800
"""Sean @ dT098Gir6A"" calls 8",2020-12-31T04:32:19.622Z,160938913962300
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:32:14.225Z,160938913422700
"River: 5♣, J♦, 10♣, K♠ [8♦]",2020-12-31T04:32:07.158Z,160938912717700
"""Sean @ dT098Gir6A"" calls 4",2020-12-31T04:32:06.327Z,160938912632800
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:32:02.379Z,160938912237900
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:31:42.964Z,160938910296500
"""Alex St @ hgOw7xr4v6"" bets 4",2020-12-31T04:31:31.239Z,160938909124300
"Turn: 5♣, J♦, 10♣ [K♠]",2020-12-31T04:31:26.010Z,160938908601200
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:31:25.203Z,160938908520300
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:31:12.018Z,160938907201800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:31:05.666Z,160938906566800
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:31:03.634Z,160938906363500
"""Alex St @ hgOw7xr4v6"" bets 2",2020-12-31T04:31:00.087Z,160938906008800
"Flop:  [5♣, J♦, 10♣]",2020-12-31T04:30:53.858Z,160938905385900
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:30:53.044Z,160938905304500
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:30:52.191Z,160938905219200
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:30:50.138Z,160938905013900
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:30:49.284Z,160938904928500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:30:48.420Z,160938904842100
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T04:30:43.461Z,160938904346208
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T04:30:43.461Z,160938904346207
"Your hand is 2♥, 10♦",2020-12-31T04:30:43.461Z,160938904346202
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (34) | #3 ""Ton @ y-BrAbw25C"" (54) | #4 ""Sean @ dT098Gir6A"" (155) | #6 ""charles @ ZRFl3F81GH"" (51) | #7 ""Alex St @ hgOw7xr4v6"" (329)",2020-12-31T04:30:43.461Z,160938904346201
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""charles @ ZRFl3F81GH"") --",2020-12-31T04:30:43.461Z,160938904346200
"-- ending hand #29 --",2020-12-31T04:30:40.553Z,160938904055402
"""charles @ ZRFl3F81GH"" collected 16 from pot",2020-12-31T04:30:40.553Z,160938904055401
"Uncalled bet of 2 returned to ""charles @ ZRFl3F81GH""",2020-12-31T04:30:40.553Z,160938904055400
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:30:39.745Z,160938903974600
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T04:30:29.972Z,160938902997300
"River: J♣, 10♦, 6♦, 8♦ [K♦]",2020-12-31T04:30:22.058Z,160938902206200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:30:21.247Z,160938902124800
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T04:30:17.605Z,160938901760600
"Turn: J♣, 10♦, 6♦ [8♦]",2020-12-31T04:30:10.206Z,160938901020900
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:30:09.385Z,160938900938500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:29:36.591Z,160938897659200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:29:30.932Z,160938897093400
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T04:29:27.136Z,160938896713600
"Flop:  [J♣, 10♦, 6♦]",2020-12-31T04:29:17.498Z,160938895749900
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:29:16.689Z,160938895669000
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:29:12.624Z,160938895262500
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:29:08.875Z,160938894887600
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:28:57.123Z,160938893712400
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:28:54.336Z,160938893433700
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T04:28:46.196Z,160938892619708
"""charles @ ZRFl3F81GH"" posts a small blind of 1",2020-12-31T04:28:46.196Z,160938892619707
"Your hand is 7♦, 10♠",2020-12-31T04:28:46.196Z,160938892619702
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (34) | #3 ""Ton @ y-BrAbw25C"" (56) | #4 ""Sean @ dT098Gir6A"" (157) | #6 ""charles @ ZRFl3F81GH"" (41) | #7 ""Alex St @ hgOw7xr4v6"" (335)",2020-12-31T04:28:46.196Z,160938892619701
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T04:28:46.196Z,160938892619700
"-- ending hand #28 --",2020-12-31T04:28:43.237Z,160938892323802
"""charles @ ZRFl3F81GH"" collected 20 from pot",2020-12-31T04:28:43.237Z,160938892323801
"Uncalled bet of 8 returned to ""charles @ ZRFl3F81GH""",2020-12-31T04:28:43.237Z,160938892323800
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:28:42.430Z,160938892243100
"""charles @ ZRFl3F81GH"" bets 8",2020-12-31T04:28:40.773Z,160938892077300
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:28:29.219Z,160938890922000
"River: 6♣, 3♥, 10♦, 5♥ [4♣]",2020-12-31T04:28:18.839Z,160938889884400
"""Sean @ dT098Gir6A"" calls 4",2020-12-31T04:28:18.022Z,160938889802300
"""charles @ ZRFl3F81GH"" bets 4",2020-12-31T04:28:10.178Z,160938889017800
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:28:02.174Z,160938888217500
"Turn: 6♣, 3♥, 10♦ [5♥]",2020-12-31T04:27:57.447Z,160938887744900
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:27:56.640Z,160938887664100
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:27:53.830Z,160938887383100
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:27:46.471Z,160938886647200
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T04:27:42.590Z,160938886259100
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:27:39.798Z,160938885979900
"Flop:  [6♣, 3♥, 10♦]",2020-12-31T04:27:35.278Z,160938885527900
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:27:34.439Z,160938885444000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:27:32.056Z,160938885205700
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:27:31.180Z,160938885118100
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:27:27.647Z,160938884764800
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:27:12.627Z,160938883262800
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T04:27:04.732Z,160938882473308
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T04:27:04.732Z,160938882473307
"Your hand is 5♣, 9♠",2020-12-31T04:27:04.732Z,160938882473302
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (34) | #3 ""Ton @ y-BrAbw25C"" (58) | #4 ""Sean @ dT098Gir6A"" (165) | #6 ""charles @ ZRFl3F81GH"" (29) | #7 ""Alex St @ hgOw7xr4v6"" (337)",2020-12-31T04:27:04.732Z,160938882473301
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T04:27:04.732Z,160938882473300
"-- ending hand #27 --",2020-12-31T04:27:01.821Z,160938882182202
"""Alex St @ hgOw7xr4v6"" collected 24 from pot",2020-12-31T04:27:01.821Z,160938882182201
"Uncalled bet of 12 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T04:27:01.821Z,160938882182200
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:27:01.010Z,160938882101100
"""Alex St @ hgOw7xr4v6"" raises to 16",2020-12-31T04:26:49.691Z,160938880969300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:26:45.952Z,160938880595400
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:26:44.885Z,160938880488600
"""Ton @ y-BrAbw25C"" bets 4",2020-12-31T04:26:38.902Z,160938879890300
"River: 2♥, 7♦, J♣, 6♣ [8♠]",2020-12-31T04:26:30.346Z,160938879035000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:26:29.538Z,160938878953900
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:26:28.639Z,160938878864100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:26:22.827Z,160938878282800
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T04:26:21.159Z,160938878116100
"Turn: 2♥, 7♦, J♣ [6♣]",2020-12-31T04:26:14.411Z,160938877441400
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:26:13.602Z,160938877360300
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:26:12.526Z,160938877252700
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:26:08.897Z,160938876889800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:26:06.677Z,160938876667700
"Flop:  [2♥, 7♦, J♣]",2020-12-31T04:26:00.110Z,160938876011100
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:25:59.297Z,160938875929800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:25:57.201Z,160938875720200
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:25:54.250Z,160938875425100
